s,a,r,sp
203,15,0.0,203
203,15,0.0,203
203,15,0.0,251
251,1,1.0,752
342,12,0.0,676
676,15,0.0,144
144,10,0.0,651
651,7,0.0,651
651,7,0.0,651
651,1,0.0,651
651,7,0.0,651
651,10,0.0,153
153,7,0.0,199
199,7,0.0,651
651,7,0.0,651
651,10,0.0,651
651,7,0.0,651
651,7,0.0,651
651,7,0.0,651
651,7,0.0,676
676,7,0.0,284
284,7,0.0,676
676,10,0.0,676
676,7,0.0,676
676,7,0.0,676
676,7,0.0,676
676,7,0.0,284
284,7,0.0,284
284,7,0.0,284
284,8,0.0,284
284,8,0.0,284
284,8,0.0,284
284,8,0.0,284
284,7,0.0,284
284,7,0.0,284
284,7,0.0,349
349,7,0.0,102
102,2,0.0,102
102,2,0.0,284
284,2,0.0,237
237,2,0.0,749
749,2,0.0,749
749,2,0.0,102
102,3,0.0,102
102,4,0.0,284
284,4,0.0,749
749,4,0.0,413
413,4,0.0,102
102,4,0.0,413
413,4,0.0,102
102,2,0.0,251
251,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,5,0.0,102
102,5,0.0,102
102,5,0.0,413
413,5,0.0,413
413,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,2,0.0,102
102,2,0.0,251
251,1,0.0,102
102,2,0.0,102
102,2,0.0,749
749,2,0.0,284
284,2,0.0,506
506,2,0.0,450
450,2,0.0,199
199,1,1.0,752
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,104
104,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,604
604,1,0.0,90
90,22,0.0,90
90,25,0.0,700
700,22,0.0,542
542,22,0.0,542
542,22,0.0,417
417,22,0.0,417
417,22,0.0,417
417,22,0.0,417
417,22,0.0,417
417,22,0.0,417
417,22,0.0,417
417,17,0.0,417
417,6,0.0,640
640,1,0.0,556
556,1,0.0,556
556,1,0.0,556
556,1,0.0,227
227,1,0.0,227
227,1,0.0,641
641,1,0.0,641
641,1,0.0,227
227,1,0.0,227
227,1,0.0,104
104,1,1.0,752
726,3,0.0,726
726,4,0.0,587
587,5,0.0,39
39,5,0.0,39
39,5,0.0,39
39,5,0.0,39
39,4,0.0,39
39,5,0.0,39
39,5,0.0,39
39,4,0.0,39
39,14,0.0,39
39,14,0.0,39
39,13,0.0,298
298,14,0.0,39
39,14,0.0,487
487,15,0.0,207
207,14,0.0,624
624,14,0.0,624
624,14,0.0,624
624,14,0.0,624
624,14,0.0,624
624,14,0.0,624
624,15,0.0,624
624,14,0.0,624
624,9,0.0,624
624,4,0.0,596
596,4,0.0,596
596,5,0.0,596
596,4,0.0,596
596,15,0.0,596
596,15,0.0,596
596,15,0.0,596
596,15,0.0,268
268,15,0.0,596
596,14,0.0,268
268,12,0.0,268
268,12,0.0,268
268,12,0.0,268
268,12,0.0,268
268,15,0.0,268
268,12,0.0,268
268,11,0.0,268
268,1,0.0,268
268,1,0.0,455
455,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,455
455,1,0.0,598
598,1,0.0,455
455,1,0.0,269
269,1,0.0,455
455,1,0.0,269
269,1,0.0,269
269,1,0.0,269
269,1,0.0,455
455,1,0.0,269
269,1,-1.0,751
97,5,0.0,685
685,5,0.0,685
685,5,0.0,330
330,5,0.0,608
608,5,0.0,247
247,5,0.0,247
247,5,0.0,122
122,5,0.0,330
330,25,0.0,203
203,25,0.0,538
538,25,0.0,538
538,25,0.0,538
538,20,0.0,612
612,10,0.0,719
719,10,0.0,449
449,5,0.0,449
449,5,0.0,330
330,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,2,0.0,449
449,2,0.0,449
449,2,0.0,449
449,2,0.0,620
620,2,0.0,673
673,2,0.0,620
620,2,0.0,620
620,2,0.0,620
620,5,0.0,449
449,5,0.0,449
449,4,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,449
449,5,0.0,330
330,5,0.0,330
330,5,0.0,330
330,5,0.0,247
247,5,0.0,449
449,5,0.0,449
449,3,0.0,449
449,1,0.0,620
620,1,0.0,620
620,5,0.0,620
620,1,0.0,620
620,1,0.0,620
620,1,0.0,680
680,1,0.0,736
736,1,0.0,680
680,1,0.0,363
363,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,102
102,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,680
680,1,0.0,358
358,1,1.0,752
623,23,0.0,623
623,24,0.0,623
623,13,0.0,668
668,11,0.0,181
181,8,0.0,400
400,5,0.0,135
135,4,0.0,704
704,2,0.0,704
704,2,0.0,181
181,2,0.0,181
181,2,0.0,181
181,2,0.0,181
181,2,0.0,181
181,1,0.0,400
400,1,0.0,400
400,1,0.0,400
400,1,0.0,400
400,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,613
613,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,522
522,1,0.0,181
181,3,0.0,491
491,4,0.0,588
588,3,0.0,588
588,1,0.0,506
506,1,0.0,358
358,1,1.0,752
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,355
355,1,0.0,436
436,25,0.0,585
585,22,0.0,564
564,22,0.0,626
626,25,0.0,626
626,25,0.0,564
564,22,0.0,564
564,22,0.0,564
564,20,0.0,564
564,17,0.0,585
585,2,0.0,585
585,3,0.0,116
116,5,0.0,116
116,5,0.0,116
116,5,0.0,116
116,4,0.0,116
116,2,0.0,116
116,2,0.0,116
116,3,0.0,116
116,2,0.0,116
116,2,0.0,116
116,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,116
116,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,585
585,2,0.0,116
116,2,0.0,355
355,1,1.0,752
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,242
242,11,0.0,541
541,11,0.0,710
710,10,0.0,710
710,15,0.0,651
651,15,0.0,651
651,15,0.0,651
651,11,0.0,651
651,1,0.0,707
707,21,0.0,707
707,21,0.0,597
597,25,0.0,224
224,25,0.0,659
659,24,0.0,734
734,25,0.0,734
734,25,0.0,659
659,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,24,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,734
734,25,0.0,373
373,25,0.0,373
373,25,0.0,682
682,25,0.0,682
682,25,0.0,682
682,25,0.0,682
682,25,0.0,686
686,25,0.0,686
686,25,0.0,686
686,21,0.0,686
686,25,0.0,686
686,21,0.0,319
319,1,0.0,319
319,21,0.0,319
319,25,0.0,319
319,25,0.0,734
734,25,0.0,734
734,25,0.0,151
151,25,0.0,219
219,25,0.0,412
412,1,-1.0,751
269,1,0.0,269
269,2,0.0,217
217,2,0.0,116
116,2,0.0,116
116,2,0.0,271
271,3,0.0,525
525,3,0.0,116
116,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,525
525,2,0.0,185
185,1,0.0,185
185,2,0.0,185
185,2,0.0,185
185,2,0.0,185
185,2,0.0,185
185,2,0.0,185
185,2,0.0,185
185,1,0.0,185
185,2,0.0,185
185,1,0.0,185
185,2,0.0,185
185,1,0.0,185
185,2,0.0,116
116,2,0.0,116
116,1,0.0,116
116,1,0.0,185
185,1,0.0,185
185,1,0.0,185
185,1,0.0,455
455,1,0.0,455
455,1,0.0,185
185,1,0.0,185
185,1,0.0,185
185,1,0.0,185
185,1,0.0,185
185,1,0.0,185
185,1,0.0,90
90,1,0.0,570
570,21,0.0,461
461,11,0.0,461
461,6,0.0,605
605,6,0.0,154
154,6,0.0,154
154,7,0.0,154
154,7,0.0,154
154,7,0.0,154
154,6,0.0,154
154,6,0.0,154
154,6,0.0,154
154,6,0.0,154
154,6,0.0,154
154,6,0.0,154
154,6,0.0,154
154,1,0.0,181
181,6,0.0,181
181,6,0.0,181
181,6,0.0,181
181,6,0.0,358
358,1,1.0,752
611,1,0.0,571
571,1,0.0,571
571,1,0.0,88
88,1,0.0,88
88,1,0.0,88
88,1,0.0,88
88,1,0.0,88
88,1,0.0,737
737,21,0.0,35
35,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,21,0.0,615
615,1,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,23,0.0,615
615,21,0.0,615
615,23,0.0,615
615,22,0.0,615
615,22,0.0,615
615,25,0.0,615
615,21,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,17,0.0,615
615,17,0.0,615
615,17,0.0,615
615,17,0.0,615
615,22,0.0,615
615,22,0.0,615
615,22,0.0,615
615,25,0.0,615
615,25,0.0,7
7,25,0.0,7
7,21,0.0,7
7,1,0.0,199
199,1,-1.0,751
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,710
710,4,0.0,710
710,5,0.0,87
87,5,0.0,87
87,5,0.0,87
87,5,0.0,87
87,25,0.0,224
224,25,0.0,321
321,25,0.0,321
321,25,0.0,321
321,25,0.0,321
321,25,0.0,321
321,25,0.0,291
291,25,0.0,291
291,25,0.0,291
291,25,0.0,291
291,24,0.0,291
291,23,0.0,291
291,23,0.0,291
291,25,0.0,291
291,23,0.0,291
291,25,0.0,291
291,25,0.0,291
291,25,0.0,291
291,23,0.0,291
291,23,0.0,291
291,23,0.0,291
291,23,0.0,291
291,23,0.0,291
291,23,0.0,291
291,24,0.0,291
291,25,0.0,291
291,23,0.0,291
291,23,0.0,291
291,23,0.0,133
133,23,0.0,133
133,23,0.0,133
133,23,0.0,133
133,23,0.0,133
133,23,0.0,133
133,24,0.0,133
133,24,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,24,0.0,133
133,24,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,25,0.0,133
133,22,0.0,133
133,22,0.0,133
133,23,0.0,133
133,24,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,133
133,22,0.0,662
662,22,0.0,662
662,22,0.0,662
662,17,0.0,662
662,17,0.0,333
333,1,1.0,752
91,6,0.0,91
91,6,0.0,91
91,6,0.0,745
745,6,0.0,745
745,6,0.0,745
745,9,0.0,745
745,9,0.0,745
745,10,0.0,533
533,10,0.0,722
722,10,0.0,413
413,9,0.0,413
413,10,0.0,722
722,10,0.0,722
722,5,0.0,722
722,5,0.0,722
722,5,0.0,722
722,2,0.0,722
722,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,150
150,2,0.0,237
237,2,0.0,676
676,2,0.0,676
676,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,1,0.0,349
349,2,0.0,363
363,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,363
363,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,437
437,1,0.0,437
437,1,0.0,437
437,3,0.0,349
349,3,0.0,349
349,2,0.0,349
349,2,0.0,349
349,1,0.0,349
349,1,0.0,349
349,3,0.0,349
349,3,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,349
349,2,0.0,142
142,2,0.0,587
587,12,0.0,251
251,1,1.0,752
601,1,0.0,601
601,1,0.0,601
601,1,0.0,601
601,1,0.0,601
601,1,0.0,601
601,1,0.0,601
601,1,0.0,601
601,5,0.0,130
130,5,0.0,688
688,5,0.0,722
722,3,0.0,722
722,5,0.0,722
722,5,0.0,479
479,1,0.0,465
465,1,0.0,465
465,1,0.0,465
465,1,0.0,710
710,5,0.0,465
465,1,0.0,465
465,1,0.0,465
465,1,0.0,465
465,1,0.0,465
465,1,0.0,358
358,1,0.0,358
358,1,0.0,465
465,1,0.0,465
465,1,0.0,465
465,4,0.0,465
465,4,0.0,465
465,4,0.0,479
479,4,0.0,479
479,4,0.0,479
479,4,0.0,479
479,3,0.0,465
465,1,0.0,465
465,1,0.0,465
465,2,0.0,465
465,2,0.0,465
465,2,0.0,465
465,2,0.0,416
416,2,0.0,465
465,2,0.0,465
465,2,0.0,465
465,2,0.0,465
465,2,0.0,465
465,2,0.0,465
465,1,0.0,465
465,1,0.0,130
130,25,0.0,130
130,22,0.0,623
623,2,0.0,623
623,4,0.0,623
623,5,0.0,587
587,5,0.0,587
587,5,0.0,587
587,5,0.0,587
587,5,0.0,266
266,5,0.0,266
266,5,0.0,587
587,3,0.0,266
266,1,0.0,266
266,2,0.0,266
266,2,0.0,266
266,2,0.0,266
266,2,0.0,587
587,2,0.0,587
587,2,0.0,587
587,2,0.0,587
587,2,0.0,587
587,5,0.0,587
587,2,0.0,266
266,2,0.0,333
333,1,1.0,752
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,428
428,11,0.0,494
494,11,0.0,494
494,6,0.0,494
494,6,0.0,703
703,6,0.0,591
591,12,0.0,591
591,16,0.0,591
591,6,0.0,591
591,6,0.0,591
591,6,0.0,591
591,6,0.0,591
591,6,0.0,591
591,1,0.0,591
591,1,0.0,591
591,1,0.0,591
591,1,0.0,591
591,2,0.0,591
591,1,0.0,591
591,2,0.0,591
591,1,0.0,591
591,1,0.0,591
591,1,0.0,591
591,1,0.0,591
591,1,0.0,591
591,2,0.0,591
591,1,0.0,591
591,2,0.0,325
325,1,0.0,591
591,2,0.0,591
591,1,0.0,591
591,2,0.0,591
591,1,0.0,591
591,1,0.0,591
591,2,0.0,1
1,1,0.0,690
690,2,0.0,591
591,1,0.0,1
1,1,0.0,501
501,2,0.0,1
1,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,501
501,1,0.0,201
201,1,0.0,201
201,1,0.0,201
201,1,0.0,333
333,1,1.0,752
642,17,0.0,743
743,17,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,7,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,7,0.0,673
673,7,0.0,349
349,7,0.0,349
349,7,0.0,349
349,7,0.0,673
673,7,0.0,673
673,7,0.0,201
201,7,0.0,673
673,7,0.0,201
201,7,0.0,673
673,7,0.0,201
201,7,0.0,673
673,7,0.0,201
201,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,349
349,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,563
563,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,673
673,7,0.0,91
91,7,0.0,91
91,7,0.0,91
91,7,0.0,673
673,7,0.0,673
673,7,0.0,91
91,7,0.0,91
91,7,0.0,673
673,7,0.0,91
91,12,0.0,673
673,12,0.0,91
91,12,0.0,673
673,12,0.0,673
673,12,0.0,673
673,7,0.0,673
673,7,0.0,91
91,7,0.0,91
91,7,0.0,673
673,7,0.0,673
673,9,0.0,251
251,1,1.0,752
114,21,0.0,492
492,22,0.0,492
492,22,0.0,492
492,22,0.0,492
492,22,0.0,492
492,22,0.0,315
315,22,0.0,453
453,22,0.0,315
315,22,0.0,315
315,24,0.0,324
324,25,0.0,324
324,23,0.0,324
324,23,0.0,324
324,23,0.0,324
324,25,0.0,324
324,22,0.0,324
324,23,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,25,0.0,324
324,24,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,223
223,22,0.0,324
324,25,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,23,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,324
324,22,0.0,412
412,1,1.0,752
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,23,0.0,482
482,25,0.0,495
495,25,0.0,184
184,25,0.0,184
184,24,0.0,184
184,25,0.0,184
184,24,0.0,184
184,24,0.0,184
184,24,0.0,184
184,24,0.0,184
184,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,23,0.0,628
628,23,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,24,0.0,628
628,23,0.0,628
628,23,0.0,628
628,23,0.0,628
628,23,0.0,628
628,23,0.0,628
628,23,0.0,628
628,23,0.0,280
280,23,0.0,280
280,23,0.0,280
280,25,0.0,280
280,25,0.0,280
280,22,0.0,280
280,17,0.0,280
280,15,0.0,280
280,12,0.0,280
280,12,0.0,280
280,12,0.0,280
280,14,0.0,280
280,14,0.0,280
280,10,0.0,280
280,9,0.0,280
280,6,0.0,280
280,7,0.0,414
414,7,0.0,414
414,6,0.0,414
414,6,0.0,414
414,6,0.0,414
414,6,0.0,414
414,6,0.0,414
414,6,0.0,280
280,6,0.0,414
414,6,0.0,251
251,1,1.0,752
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,736
736,2,0.0,736
736,1,0.0,736
736,7,0.0,345
345,7,0.0,736
736,6,0.0,736
736,6,0.0,528
528,7,0.0,528
528,7,0.0,528
528,6,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,7,0.0,528
528,2,0.0,241
241,2,0.0,528
528,1,0.0,528
528,1,0.0,528
528,3,0.0,528
528,1,0.0,528
528,1,0.0,528
528,1,0.0,528
528,1,0.0,528
528,1,0.0,528
528,1,0.0,528
528,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,36
36,1,0.0,355
355,1,1.0,752
285,11,0.0,285
285,1,0.0,285
285,1,0.0,285
285,1,0.0,611
611,1,0.0,70
70,1,0.0,70
70,1,0.0,712
712,1,0.0,70
70,1,0.0,70
70,1,0.0,70
70,2,0.0,70
70,1,0.0,733
733,2,0.0,70
70,1,0.0,70
70,2,0.0,266
266,1,0.0,266
266,2,0.0,266
266,1,0.0,266
266,2,0.0,266
266,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,266
266,2,0.0,266
266,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,289
289,1,0.0,289
289,2,0.0,266
266,1,0.0,266
266,2,0.0,242
242,2,0.0,266
266,2,0.0,661
661,2,0.0,266
266,2,0.0,712
712,1,0.0,266
266,2,0.0,712
712,1,0.0,712
712,2,0.0,712
712,2,0.0,712
712,2,0.0,712
712,1,0.0,712
712,2,0.0,712
712,1,0.0,712
712,1,0.0,712
712,2,0.0,712
712,1,0.0,712
712,2,0.0,117
117,2,0.0,361
361,3,0.0,259
259,3,0.0,259
259,3,0.0,259
259,3,0.0,259
259,3,0.0,259
259,3,0.0,259
259,1,0.0,266
266,1,0.0,266
266,1,0.0,611
611,1,1.0,752
315,22,0.0,315
315,22,0.0,315
315,22,0.0,315
315,22,0.0,213
213,22,0.0,213
213,22,0.0,213
213,22,0.0,332
332,22,0.0,332
332,22,0.0,332
332,22,0.0,332
332,22,0.0,412
412,7,0.0,688
688,6,0.0,221
221,7,0.0,688
688,7,0.0,528
528,6,0.0,528
528,7,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,528
528,6,0.0,688
688,6,0.0,688
688,6,0.0,528
528,1,0.0,688
688,12,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,688
688,6,0.0,725
725,11,0.0,688
688,21,0.0,688
688,21,0.0,688
688,21,0.0,688
688,21,0.0,725
725,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,566
566,21,0.0,688
688,1,0.0,688
688,1,0.0,688
688,1,0.0,528
528,1,0.0,276
276,21,0.0,566
566,24,0.0,491
491,24,0.0,688
688,1,0.0,688
688,5,0.0,688
688,1,0.0,688
688,1,0.0,688
688,5,0.0,688
688,4,0.0,688
688,5,0.0,307
307,5,0.0,97
97,24,0.0,251
251,1,-1.0,751
193,1,0.0,318
318,10,0.0,318
318,15,0.0,318
318,15,0.0,318
318,10,0.0,434
434,10,0.0,76
76,10,0.0,671
671,10,0.0,671
671,10,0.0,671
671,5,0.0,671
671,5,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,7,0.0,579
579,7,0.0,671
671,7,0.0,671
671,7,0.0,671
671,7,0.0,671
671,8,0.0,671
671,8,0.0,671
671,8,0.0,671
671,8,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,3,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,671
671,2,0.0,251
251,1,-1.0,751
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,641
641,1,0.0,641
641,1,0.0,145
145,1,0.0,383
383,1,0.0,145
145,1,0.0,145
145,1,0.0,145
145,1,0.0,145
145,2,0.0,383
383,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,687
687,2,0.0,681
681,2,0.0,681
681,1,0.0,681
681,1,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,1,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,2,0.0,681
681,1,0.0,681
681,1,0.0,681
